입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금
입원,N28,달리 분류되지 않은 신장 및 요관의 기타 장애,246,715,4804,872,2446829,1872508
입원,D00,"구강, 식도 및 위의 제자리암종",247,712,5752,887,2141090,1934400
입원,M84,골연속성의 장애,248,706,13280,1088,4140384,3235104
입원,S20,흉부의 표재성 손상,249,698,4141,763,604674,444093
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",250,690,32192,1751,3268153,2390343
입원,I73,기타 말초혈관질환,251,689,11130,1095,4890927,3973429
입원,Z20,전염성 질환에 접촉 및 노출,252,685,3074,771,258750,215489
입원,E78,지질단백질대사장애 및 기타 지질증,253,676,6275,1361,532456,397657
입원,J38,달리 분류되지 않은 성대 및 후두의 질환,254,674,2851,771,1123836,877168
입원,C66,요관의 악성 신생물,255,673,14996,1726,6084143,5449321
입원,D09,기타 및 상세불명 부위의 제자리암종,256,672,5045,959,2387654,2105156
입원,M10,통풍,257,668,7162,875,1392579,1059663
입원,D35,기타 및 상세불명의 내분비선의 양성 신생물,258,666,9809,1016,4018215,3350296
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,259,662,7767,992,3527364,3172894
입원,C85,기타 및 상세불명 유형의 비호지킨림프종,260,659,20304,1982,7409447,6732928
입원,G25,기타 추체외로 및 운동 장애,261,658,6927,881,1645899,1219007
입원,G43,편두통,261,658,2690,721,695960,490227
입원,L02,"피부의 농양, 종기 및 큰종기",261,658,9044,845,2249043,1739738
입원,M67,윤활막 및 힘줄의 기타 장애,264,648,3739,698,937295,709912
입원,J06,다발성 및 상세불명 부위의 급성 상기도감염,265,646,2165,721,446640,342446
입원,S30,"복부, 아래등 및 골반의 표재성 손상",266,643,3944,718,659319,486526
입원,K43,복벽탈장,267,639,5985,803,2615561,2057321
입원,T60,유해생물방제제(농약)의 독성효과,268,620,6393,869,4011106,3147853
입원,C53,자궁경부의 악성 신생물,268,620,18766,2274,6293722,5701478
입원,K22,식도의 기타 질환,270,616,6772,876,2937563,2342870
입원,D47,"림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물",271,613,14718,1519,4421871,3970461
입원,C32,후두의 악성 신생물,272,610,15962,1586,5534389,5014030
입원,F31,양극성 정동장애,273,605,56010,2409,5424721,4079688
입원,K82,담낭의 기타 질환,274,603,4624,741,2751204,2063466
입원,S86,아래다리 부위의 근육 및 힘줄의 손상,275,602,8822,733,1660635,1241651
입원,D21,결합조직 및 기타 연조직의 기타 양성 신생물,276,598,3413,639,863346,644186
입원,T14,상세불명의 신체부위의 손상,277,593,3780,638,828866,612312
입원,S80,아래다리의 표재성 손상,278,591,4354,654,716842,545079
입원,S73,"고관절의 관절 및 인대의 탈구, 염좌 및 긴장",279,581,7258,841,1424329,1083197
입원,Z09,악성 신생물 이외의 병태에 대한 치료후 추적검사,280,574,1396,587,961531,723693
입원,S23,"흉곽의 관절 및 인대의 탈구, 염좌 및 긴장",281,569,4579,625,491303,367685
입원,D27,난소의 양성 신생물,282,558,3196,588,2154379,1548958
입원,E27,부신의 기타 장애,283,555,9563,912,2004712,1624600
입원,A08,바이러스성 및 기타 명시된 장감염,284,553,2567,625,693794,534578
입원,Z94,이식된 기관 및 조직의 상태,285,550,10877,1117,7543065,6614005
입원,G53,달리 분류된 질환에서의 뇌신경장애,286,547,6368,696,915754,683890
입원,R26,보행과 이동의 이상,287,546,11189,911,1808026,1337523
입원,R25,이상불수의운동,288,542,1933,592,551449,390302
입원,M62,근육의 기타 장애,289,539,6396,732,1744276,1322894
입원,H27,수정체의 기타 장애,290,535,1162,587,1319163,1048504
입원,J46,천식지속상태,291,533,7542,720,1642844,1262588
입원,D33,뇌 및 중추신경계통의 기타 부분의 양성 신생물,292,529,27009,1546,5609251,5001592
입원,G41,뇌전증지속상태,293,522,30860,1774,9373746,8100778
입원,J85,폐 및 종격의 농양,294,521,11417,809,4529655,3647956
입원,J34,코 및 비동의 기타 장애,295,518,1787,550,814862,606092
입원,T42,"항뇌전증제, 진정제-수면제 및 항파킨슨제에 의한 중독",296,514,2927,631,1425134,1095042
입원,G46,뇌혈관질환에서의 뇌의 혈관증후군(I60-I67†),297,511,8006,855,1254623,907696
입원,C54,자궁체부의 악성 신생물,297,511,12024,1623,4618794,4079652
입원,S27,기타 및 상세불명의 흉곽내기관의 손상,299,503,6841,665,2798695,2210155
입원,S70,엉덩이 및 대퇴의 표재성 손상,299,503,3491,555,651953,487272
입원,T63,독액성 동물과의 접촉의 독성효과,301,501,2611,547,620108,480241
입원,A49,상세불명 부위의 세균감염,302,499,8568,784,3208667,2581378
입원,G12,척수성 근위축 및 관련 증후군,303,494,42248,2640,7776808,6672706
입원,C49,기타 결합조직 및 연조직의 악성 신생물,303,494,13335,1318,4811703,4303409
입원,Z43,인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람,305,492,4543,609,2232386,1870309
입원,S68,손목 및 손의 외상성 절단,306,490,6541,588,1620254,1219420
입원,R13,삼킴곤란,307,481,22802,1216,2604066,2015656
입원,A31,기타 형태의 마이코박테리아에 의한 감염,308,477,9164,839,3228361,2553043
입원,F05,알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망,308,477,8877,757,1414716,1073095
입원,C65,신우의 악성 신생물,310,476,8461,1242,4127702,3690992
입원,L50,두드러기,311,475,1849,532,288088,220349
입원,R60,달리 분류되지 않은 부종,312,473,2633,530,709483,544024
입원,G21,이차성 파킨슨증,312,473,35498,1656,4163246,3191020
입원,B34,상세불명 부위의 바이러스감염,314,472,1206,569,445204,336090
입원,I31,심장막의 기타 질환,315,463,6319,692,3331173,2872991
입원,D69,자반 및 기타 출혈성 병태,316,459,5900,769,2546694,2086095
입원,E13,기타 명시된 당뇨병,317,448,14298,883,1584784,1193530
입원,K71,독성간질환,318,445,4100,539,1160073,922114
입원,S14,목부위의 신경 및 척수의 손상,319,440,36023,1729,7687204,6005193
입원,M40,척주후만증 및 척주전만증,319,440,11644,838,6132108,4712730
입원,I34,비류마티스성 승모판장애,321,435,7626,698,9600325,8619522
입원,K30,기능성 소화불량,321,435,2118,497,450660,344949
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",321,435,2087,476,664053,497513
입원,N19,상세불명의 신부전,324,432,8218,707,1226874,943774
입원,N43,음낭수종 및 정액류,325,431,1802,471,796551,610813
입원,C80,부위의 명시가 없는 악성 신생물,326,428,9098,1109,2942291,2656524
입원,Z53,수행되지 않은 특정 처치를 위해 보건서비스에 접하고 있는 사람,327,427,1246,463,385140,306928
입원,J42,상세불명의 만성 기관지염,328,424,4790,552,844906,650613
입원,F22,지속성 망상장애,329,422,55073,2204,5097667,3981973
입원,Z98,기타 수술후 상태,330,419,6623,560,945959,717207
입원,G31,달리 분류되지 않은 신경계통의 기타 퇴행성 질환,331,415,30088,1501,3238778,2567598
입원,E10,1형 당뇨병,332,414,22000,1139,2401978,1843736
입원,R52,달리 분류되지 않은 통증,333,412,2891,513,450922,338600
입원,Z54,회복기,334,410,6651,514,957156,767914
입원,K10,턱의 기타 질환,334,410,3223,485,1046976,802830
입원,T50,"이뇨제 및 기타 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독",336,409,2035,501,978068,752208
입원,I74,동맥색전증 및 혈전증,337,406,7419,647,3732383,2922601
입원,D30,비뇨기관의 양성 신생물,338,400,2592,471,1200487,913049
입원,D05,유방의 제자리암종,339,392,4024,568,2011419,1758622
입원,K12,구내염 및 관련 병변,340,390,3294,488,1080687,832631
입원,H53,시각장애,341,389,1347,431,503135,331102
입원,R73,혈당치상승,342,388,775,431,180722,137035
입원,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물,343,387,17074,1070,3935907,3494797
입원,J43,폐기종,344,380,4938,514,1114364,856944
입원,B18,만성 바이러스간염,345,376,4057,532,1030792,792918
입원,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,345,376,5329,478,942837,705019
입원,T25,발목 및 발의 화상 및 부식,347,371,7687,530,1944054,1626283
입원,H90,전음성 및 감각신경성 청력소실,348,370,2198,422,2552137,1530088
입원,J86,농흉,349,366,7951,610,3861548,3112047
입원,M06,기타 류마티스관절염,350,364,9199,691,1633739,1279463
입원,G83,기타 마비증후군,350,364,20808,1039,3172507,2406054
입원,H36,달리 분류된 질환에서의 망막장애,350,364,1175,440,923546,733106
입원,H49,마비성 사시,350,364,1986,423,824835,559444
입원,D61,기타 무형성빈혈,354,363,5659,797,2872179,2521277
입원,N32,방광의 기타 장애,355,361,3739,491,1366739,1073386
입원,S12,목의 골절,355,361,9973,723,2781274,2162601
입원,E04,기타 비독성 고이터,357,358,1714,396,852743,578850
입원,I72,기타 동맥류 및 박리,358,349,4620,492,3114071,2533023
입원,R63,음식 및 수액 섭취에 관계된 증상 및 징후,359,346,2233,399,526828,405665
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,359,346,2621,428,516244,351234
입원,C43,피부의 악성 흑색종,361,345,8203,927,3095566,2793467
입원,G50,삼차신경의 장애,362,344,2250,403,906340,668014
입원,T18,소화관속의 이물,363,343,1556,395,683140,524050
입원,Z95,심장 및 혈관 삽입물 및 이식편의 존재,364,342,2983,436,1520335,1219222
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",365,341,1597,355,1215039,886372
입원,B17,기타 급성 바이러스간염,366,339,2883,394,834749,637868
입원,S91,발목 및 발의 열린상처,367,338,4255,393,836986,631711
입원,S67,손목 및 손의 으깸손상,368,337,3887,369,830082,620007
입원,D14,중이 및 호흡계통의 양성 신생물,369,336,2140,396,903090,673781
입원,R99,기타 불명확하고 상세불명의 사망원인,370,335,422,350,208897,165652
입원,G61,염증성 다발신경병증,371,334,24165,1289,4815704,4121580
입원,J00,급성 비인두염[감기],371,334,944,375,138217,105654
입원,R05,기침,373,333,967,378,211246,163698
입원,L72,피부 및 피하조직의 모낭낭,373,333,1497,355,380482,290596
입원,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",375,330,2368,366,482558,363121
입원,D11,주침샘의 양성 신생물,375,330,1982,371,1172419,814963
입원,E03,기타 갑상선기능저하증,377,329,4017,594,534066,410778
입원,N12,급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염,378,328,3985,428,989483,756165
입원,C17,소장의 악성 신생물,379,323,11263,1045,3893726,3495864
입원,G06,두개내 및 척추내 농양 및 육아종,380,321,17134,885,5712530,4419861
입원,R09,순환계통 및 호흡계통의 기타 증상 및 징후,381,319,2154,407,785164,609790
입원,Z93,인공개구상태,382,315,9344,644,1395957,1079675
입원,G23,기저핵의 기타 퇴행성 질환,383,313,24641,1231,3291548,2750704
입원,G55,달리 분류된 질환에서의 신경근 및 신경총 압박,383,313,4158,409,1088646,816529
입원,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,385,311,6174,421,1935026,1564096
입원,M77,기타 골부착부병증,385,311,2753,368,589302,440838
입원,H65,비화농성 중이염,387,310,1559,352,769222,584515
입원,K51,궤양성 대장염,388,306,4166,501,1390602,1183453
입원,J01,급성 부비동염,388,306,1984,343,386602,294454
입원,H16,각막염,390,304,2234,408,639794,491414
입원,D06,자궁경부의 제자리암종,391,302,2282,388,996349,831742
입원,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람,391,302,1034,323,1142659,1049108
입원,A18,기타 기관의 결핵,393,301,8385,615,2657205,2460922
입원,F33,재발성 우울장애,394,299,16047,1151,1810059,1345266
입원,M41,척주측만증,394,299,7265,499,3478959,2674972
입원,J21,급성 세기관지염,396,296,2472,347,533446,412188
입원,K04,치수 및 근단주위조직의 질환,397,294,962,354,173443,131929
입원,N35,요도협착,398,293,1759,370,793670,633608
입원,M60,근염,399,291,5077,428,1712125,1333871
입원,R79,혈액화학의 기타 이상소견,400,288,791,316,287306,226957
입원,J80,성인호흡곤란증후군,401,287,7767,487,7693654,6332908
입원,C48,후복막 및 복막의 악성 신생물,402,280,8927,1051,3126060,2816290
입원,R94,기능검사의 이상결과,403,274,857,302,293683,227271
입원,S56,아래팔 부위의 근육 및 힘줄의 손상,403,274,2479,308,623993,470480
입원,M35,결합조직의 기타 전신침범,405,273,5002,492,1240658,1063995
입원,D25,자궁의 평활근종,406,270,1555,290,1082724,799372
입원,T31,포함된 신체표면의 정도에 따라 분류된 화상,407,266,7736,509,2830979,2412933
입원,K27,상세불명 부위의 소화성 궤양,408,265,2536,324,676271,522536
입원,J39,상기도의 기타 질환,409,263,3308,358,1549092,1195015
입원,H11,결막의 기타 장애,410,261,433,285,141045,111671
입원,H52,굴절 및 조절의 장애,411,260,372,334,359862,288077
입원,T00,여러 신체부위를 침범한 표재성 손상,412,258,1757,290,336237,242128
입원,H28,달리 분류된 질환에서의 백내장 및 수정체의 기타 장애,412,258,331,320,389961,312443
입원,C13,하인두의 악성 신생물,414,256,8688,951,3032575,2740475
입원,T88,달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증,415,254,1206,287,422209,336362
입원,N42,전립선의 기타 장애,415,254,1054,309,344068,256188
입원,N45,고환염 및 부고환염,415,254,2763,336,705855,541089
입원,S96,발목 및 발 부위의 근육 및 힘줄의 손상,415,254,2830,288,587145,442846
입원,N87,자궁경부의 이형성,419,253,594,262,338871,252884
입원,M21,사지의 기타 후천변형,419,253,3528,322,1050556,793086
입원,Z08,악성 신생물에 대한 치료후 추적검사,421,250,1029,289,436424,391868
입원,D18,모든 부위의 혈관종 및 림프관종,421,250,1767,292,672865,501751
입원,J41,단순성 및 점액화농성 만성 기관지염,421,250,2532,298,364368,278732
입원,G22,달리 분류된 질환에서의 파킨슨증,424,249,12492,665,1494050,1129046
입원,S05,눈 및 안와의 손상,424,249,964,291,456072,345093
입원,K11,침샘의 질환,424,249,1345,286,495508,361121
입원,J33,코폴립,424,249,954,260,589082,430988
입원,I77,동맥 및 세동맥의 기타 장애,428,247,2832,342,1794193,1485719
입원,E05,갑상선독증[갑상선기능항진증],428,247,2766,338,642443,487918
입원,D23,피부의 기타 양성 신생물,428,247,1011,263,254654,191749
입원,N36,요도의 기타 장애,428,247,972,266,383820,299404
입원,R33,소변정체,432,246,893,278,214017,168045
입원,Z49,투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,433,244,1450,305,737336,635133
입원,R20,피부감각의 장애,434,243,361,250,172991,115798
입원,S51,아래팔의 열린상처,435,241,2022,257,438033,328967
입원,R19,소화계통 및 복부의 기타 증상 및 징후,436,238,955,260,404446,307106
입원,S36,복강내기관의 손상,437,234,4240,366,2855956,2257760
입원,H44,안구의 장애,438,232,1635,300,863478,676579
입원,M66,윤활막 및 힘줄의 자연파열,439,227,2417,266,733051,557709
입원,G62,기타 다발신경병증,440,226,3962,364,635835,478291
입원,K02,치아우식,440,226,660,279,24554,19743
입원,F29,상세불명의 비기질성 정신병,442,225,26483,1083,2387618,1869877
입원,N93,기타 이상 자궁 및 질 출혈,443,224,421,238,163842,122982
입원,M94,연골의 기타 장애,443,224,1419,269,541309,416457
